,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
108,TuitSugerido,,📌 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/4BRcDYlcbJ,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
109,Infobierzo,,"El envejecimiento de los vehículos en CyL incrementa un 10% las visitas a ITV en cinco años: Faros, ruedas y frenos los mayores motivos del rechazo 
https://t.co/DpPloLn8Bl",False,El Bierzo,El envejecimiento de los vehículos en CyL incrementa un 10 las visitas a ITV en cinco años Faros ruedas y frenos los mayores motivos del rechazo,-0.5423
110,maleck5,,La fórmula Koschéi para retrasar el envejecimiento https://t.co/RHwqkMdukD,False,,La fórmula Koschéi para retrasar el envejecimiento,-0.3182
111,icaroviedo,revistaeria,"RT @revistaeria: En nuestro volumen 99-100, Berta López Fernández (2016) proyectaba el riesgo de despoblación en Asturias a la escala parro…",True,Oviedo,En nuestro volumen 99100 Berta López Fernández 2016 proyectaba el riesgo de despoblación en Asturias a la escala parro…,-0.2732
112,BangoSuarez,revistaeria,"RT @revistaeria: En nuestro volumen 99-100, Berta López Fernández (2016) proyectaba el riesgo de despoblación en Asturias a la escala parro…",True,Nenyures,En nuestro volumen 99100 Berta López Fernández 2016 proyectaba el riesgo de despoblación en Asturias a la escala parro…,-0.2732
113,DsantirsoR,,"Proyección demográfica de Asturias: El envejecimiento poblacional se agudiza.
https://t.co/2i5Zi5BkO8",False,"Gijón, España",Proyección demográfica de Asturias El envejecimiento poblacional se agudiza,0.0
114,VidaAnos,EjeDigital,"RT @EjeDigital: ⚡️ Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/2X3n5Ijqmt",True,"Bilbao, Spain",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
115,VidaAnos,Flipa net,RT @Flipa_net: 🍁 El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina d…,True,"Bilbao, Spain",El envejecimiento puede revertirse como cualquier enfermedad gracias a un fármaco sintetizado por la Escuela de Medicina d…,0.6597
116,OscaPeter,"dorkas79, SevillaCivica, jaimebretonbesn, EmergenciasSev, Ayto Sevilla","@dorkas79 @SevillaCivica @jaimebretonbesn @EmergenciasSev @Ayto_Sevilla La dinámica siempre es la misma, familias pobres que tienen hijos pobres que se quedan en el barrio, pero si prosperan se van del barrio. 
Creo que lo de La Oliva es por el envejecimiento de sus habitantes más que por renta, los abuelos van desapareciendo y sus hijos venden.",False,,"La dinámica siempre es la misma familias pobres que tienen hijos pobres que se quedan en el barrio pero si prosperan se van del barrio 
Creo que lo de La Oliva es por el envejecimiento de sus habitantes más que por renta los abuelos van desapareciendo y sus hijos venden",-0.3818
117,VidaAnos,"libroterapeuta, VidaAnos",RT @libroterapeuta: #regalalibros Premio Know Square 2017 La Vida de 100 Años Vivir y trabajar en la era de la longevidad @VidaAnos #LaVida…,True,"Bilbao, Spain",regalalibros Premio Know Square 2017 La Vida de 100 Años Vivir y trabajar en la era de la longevidad  LaVida…,0.5423
118,Jaimeariansen,,"Dentro de 20 años será posible revertir el proceso de envejecimiento en las personas, según el genetista que ayudó a mapear el genoma humano https://t.co/ebcFI7pP0q",False,LIMA - PERÚ,Dentro de 20 años será posible revertir el proceso de envejecimiento en las personas según el genetista que ayudó a mapear el genoma humano,0.0
119,burgosconecta,,El envejecimiento del parque móvil de la Comunidad incrementa el número de ITV un 10% en los últimos cinco años https://t.co/hgvp4oDMGk,False,Burgos,El envejecimiento del parque móvil de la Comunidad incrementa el número de ITV un 10 en los últimos cinco años,0.3818
120,lmourgues,"molinageriatra, adnradiochile",RT @molinageriatra: Experto en envejecimiento: 'Ellos son la verdadera primera línea'  https://t.co/CQZmQve02v vía @adnradiochile,True,,Experto en envejecimiento Ellos son la verdadera primera línea   vía,0.4215
121,pozo lau,GrandesAmigos  ,"RT @GrandesAmigos__: No es fácil explicar por qué tantas #personasmayores se sienten solas: se requiere investigación, trabajo de campo...…",True,"Madrid, Comunidad de Madrid",No es fácil explicar por qué tantas personasmayores se sienten solas se requiere investigación trabajo de campo…,-0.5277
122,MultiGaceta,,"⚡️ Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/V3365JYUSk",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
123,kiit74,,La alegría es garantía de salud y longevidad. ( Santiago y Cajal) https://t.co/evBQlLICqP,False,IBAGUE,La alegría es garantía de salud y longevidad  Santiago y Cajal,0.7003
124,Lecturas24H,,🔥 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/4nN1XXJ88X,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
125,pozo lau,"NEUDC RNE, grandesamigos ","RT @NEUDC_RNE: En la tertulia conversamos sobre la soledad de nuestros mayores con Mayte Sancho, presidenta de @GrandesAmigos_; y con @Edel…",True,"Madrid, Comunidad de Madrid",En la tertulia conversamos sobre la soledad de nuestros mayores con Mayte Sancho presidenta de  y con …,-0.4215
126,Finaglozano,abc es,RT @abc_es: La fórmula Koschéi para retrasar el envejecimiento https://t.co/ZXGGj97jex,True,,La fórmula Koschéi para retrasar el envejecimiento,-0.3182
127,AreaEditorial,,⚡️ Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/C9H7O3UtHq,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
128,revistaeria,,"En nuestro volumen 99-100, Berta López Fernández (2016) proyectaba el riesgo de despoblación en Asturias a la escala parroquial #despoblación #envejecimiento #asturias 

https://t.co/XxYZk554AN https://t.co/FIBvbW3fwE",False,Universidad de Oviedo,En nuestro volumen 99100 Berta López Fernández 2016 proyectaba el riesgo de despoblación en Asturias a la escala parroquial despoblación envejecimiento asturias,-0.2732
129,diaridtarragona,diaridtarragona,Investigadores de la URV identifican que una dieta saludable ralentiza el envejecimiento celular https://t.co/BcWIcGtam8 vía @diaridtarragona,False,Tarragona,Investigadores de la URV identifican que una dieta saludable ralentiza el envejecimiento celular  vía,0.4019
130,javigamboag,PastorJohnHagee,"Con respecto al amor, sé tierno con los jóvenes, sé compasivo con el envejecimiento. Simpatiza con los pobres. Sé tolerante con los débiles. Sea útil para aquellos en problemas. - @PastorJohnHagee",False,"Montería, Colombia",Con respecto al amor sé tierno con los jóvenes sé compasivo con el envejecimiento Simpatiza con los pobres Sé tolerante con los débiles Sea útil para aquellos en problemas,0.7783
131,InfoTextual,,🔥 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/2E1Fq7XfKI,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
132,InfoApuntes,,"⚡️ ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/Gv7BNhoopo",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
133,JAPBELNEGRO,SaborLaComadre,RT @SaborLaComadre: La zanahoria tiene muchas propiedades nutritivas. Su alto contenido de antioxidantes y betacaroteno protegen de los rad…,True,CARACAS,La zanahoria tiene muchas propiedades nutritivas Su alto contenido de antioxidantes y betacaroteno protegen de los rad…,0.3818
134,GuardiaDigital,,🔥 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/hrcH3k8PlG,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
135,CinismoDemocrt1,mamertosiempre,"RT @mamertosiempre: Dentro de 20 años será posible revertir el proceso de envejecimiento en las personas, según el genetista que ayudó a ma…",True,"Tierra, mar y aire.",Dentro de 20 años será posible revertir el proceso de envejecimiento en las personas según el genetista que ayudó a ma…,0.0
136,mecrobotics,,"Fernando Maestu es un crack entre los grandes investigadores españoles que llevan años estudiando y comprendiendo cómo funciona el cerebro y el envejecimiento.
#investigacion https://t.co/5BoZcijY6V",False,Madrid,"Fernando Maestu es un crack entre los grandes investigadores españoles que llevan años estudiando y comprendiendo cómo funciona el cerebro y el envejecimiento
investigacion",0.0
137,OskarJairoGonzl,elheraldoco,"RT @elheraldoco: ‘El irlandés’, una apuesta cinematográfica sobre la vida y el crimen en su fase terminal. El extenso filme de Martin Scors…",True,Cali-COLOMBIA,‘El irlandés’ una apuesta cinematográfica sobre la vida y el crimen en su fase terminal El extenso filme de Martin Scors…,-0.6908
138,AgendaOnline,,📌 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/b4uFgSghd7,False,"Madrid, Comunidad de Madrid",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
139,Esmerojaso,elheraldoco,"RT @elheraldoco: ‘El irlandés’, una apuesta cinematográfica sobre la vida y el crimen en su fase terminal. El extenso filme de Martin Scors…",True,,‘El irlandés’ una apuesta cinematográfica sobre la vida y el crimen en su fase terminal El extenso filme de Martin Scors…,-0.6908
140,RegularW0,,"Me gusta Aether porque le ayuda a la longevidad, pero incluso así pienso que debería dejarle Bonfire para que despache rápido, si 50 de Def no es poco que se diga.",False,Antofagasta,Me gusta Aether porque le ayuda a la longevidad pero incluso así pienso que debería dejarle Bonfire para que despache rápido si 50 de Def no es poco que se diga,0.6858
141,elheraldoco,,"‘El irlandés’, una apuesta cinematográfica sobre la vida y el crimen en su fase terminal. El extenso filme de Martin Scorsese aborda la fase más compleja en la vida de un criminal, su envejecimiento y su búsqueda de paz o redención.

Detalles de la cinta: https://t.co/aRlEYefZzc https://t.co/sYZlziMkEt",False,"Barranquilla, Colombia","‘El irlandés’ una apuesta cinematográfica sobre la vida y el crimen en su fase terminal El extenso filme de Martin Scorsese aborda la fase más compleja en la vida de un criminal su envejecimiento y su búsqueda de paz o redención

Detalles de la cinta",-0.6808
142,COTS Murcia,laverdad es,RT @laverdad_es: El progresivo envejecimiento de la población supone un reto para la sostenibilidad de las pensiones y del estado del biene…,True,,El progresivo envejecimiento de la población supone un reto para la sostenibilidad de las pensiones y del estado del biene…,0.0772
143,Hann ec,,"Este maravilloso #serum Permite resultados visibles en tiempo real, desde la primera aplicación. Día tras dÍa aporta juventud y frescura a la piel, minimizando los signos de envejecimiento como: flacidez, líneas… https://t.co/JPPHmGXpiK",False,Ecuador,Este maravilloso serum Permite resultados visibles en tiempo real desde la primera aplicación Día tras dÍa aporta juventud y frescura a la piel minimizando los signos de envejecimiento como flacidez líneas…,0.5719
144,RondonTuAmigo,Geriatriamexico,RT @Geriatriamexico: La #depresión predispone a muchas enfermedades como demencia o eventos vasculares. Se ha demostrado que la depresión a…,True,Arequipa-Peru,La depresión predispone a muchas enfermedades como demencia o eventos vasculares Se ha demostrado que la depresión a…,-0.5719
145,ElBierzoDigital,,"El envejecimiento del parque móvil incrementa el número de ITV un 10 por ciento en los últimos cinco años
https://t.co/Px6OTEXiHe",False,Ponferrada -El Bierzo - España,El envejecimiento del parque móvil incrementa el número de ITV un 10 por ciento en los últimos cinco años,0.0772
146,ExoMedios,,🔥 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/7vPg04b3TI,False,"Comunidad de Madrid, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
147,la estanquera ,,"🎯 Grandes avances en la lucha contra el cáncer, la diabetes, la demencia y otras enfermedades provocadas por el envejecimiento celular... https://t.co/v3COoaYxuh",False,"Manresa, Barcelona",Grandes avances en la lucha contra el cáncer la diabetes la demencia y otras enfermedades provocadas por el envejecimiento celular,-0.7906
148,ExoMedios,,🔥 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/XTfQFHDhJU,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
149,Tuiterricolas,,🔥 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/Au0zLOfASh,False,"Comunidad de Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
150,kiit74,,La alegría es garantía de salud y longevidad. ( Santiago Ramón y Cajal)😪 https://t.co/6TgrhbGpsM,False,IBAGUE,La alegría es garantía de salud y longevidad  Santiago Ramón y Cajal,0.7003
151,Contexto Tuc,,Científico ruso dice tener la clave para retrasar el envejecimiento https://t.co/VZBSVo1puM,False,"Tucumán, Argentina",Científico ruso dice tener la clave para retrasar el envejecimiento,0.0
152,Lecturas24H,,⚡️ Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/az3zQ8o2yB,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
153,Postematico,,"📌 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/n7df6ZGfTR",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
154,ma vicente,AgenciaIcal,RT @AgenciaIcal: El envejecimiento del parque móvil de la Comunidad incrementa el número de ITV un 10% en los últimos cinco años https://t.…,True,,El envejecimiento del parque móvil de la Comunidad incrementa el número de ITV un 10 en los últimos cinco años …,0.3818
155,AgenciaIcal,,El envejecimiento del parque móvil de la Comunidad incrementa el número de ITV un 10% en los últimos cinco años https://t.co/pFuGBNzcUb,False,Castilla y León,El envejecimiento del parque móvil de la Comunidad incrementa el número de ITV un 10 en los últimos cinco años,0.3818
156,Informedios,,"🔥 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/sB0mBgHLcv",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
157,JORARTU,nu TRIceci,"RT @nu_TRIceci: Nuevos conocimientos sobre envejecimiento.

✓Tenemos 3 ""oleadas"": a los 36 años, a los 60 y a los 78; debido a las ondulaci…",True,Bogotá,"Nuevos conocimientos sobre envejecimiento

Tenemos 3 oleadas a los 36 años a los 60 y a los 78 debido a las ondulaci…",0.0
158,InfoLecturas,,🔥 Sentirte joven hará que se retrase el envejecimiento de tu cerebro https://t.co/aW09cy27Tk,False,"Valencia, España",Sentirte joven hará que se retrase el envejecimiento de tu cerebro,-0.3182
159,Cleuza23019745,abc es,RT @abc_es: La fórmula Koschéi para retrasar el envejecimiento https://t.co/ZXGGj97jex,True,"Ribeirão Preto, Brasil",La fórmula Koschéi para retrasar el envejecimiento,-0.3182
