,emisor,mencionado,texto,rt,localizacion,texto_limpio,sent_score
817,sir gon,Camila Vergara,RT @Camila_Vergara: En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,True,"Santiago, Chile",En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,-0.128
818,GiraInformativa,,🔵 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/vJszWBAuTi,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
819,SuperTrinos,,"🌀 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/9csyoasG2y",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
820,TeActualizas,,🔵 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/ANuSEjtPlZ,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
821,beautyrelaxpy,,"El principal signo de envejecimiento son las arruguitas finas, signo de que nuestra piel pierde hidratación. Un combinado de nuestro tratamiento facial anti age, antes de que sea demasiado tarde, son la base fundamental de cualquier tratamiento de rejuvenecimiento, por ello... https://t.co/48j5BQa8fR",False,"Asuncion, Paraguay",El principal signo de envejecimiento son las arruguitas finas signo de que nuestra piel pierde hidratación Un combinado de nuestro tratamiento facial anti age antes de que sea demasiado tarde son la base fundamental de cualquier tratamiento de rejuvenecimiento por ello,-0.128
822,Blorcag,Camila Vergara,RT @Camila_Vergara: En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,True,"Galería Sur, puerta 13",En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,-0.128
823,Eduardo72421707,Reporte Indigo,RT @Reporte_Indigo: El hecho de que aún no llegues al 'cuarto piso' no significa que seas un joven... Entérate a qué edad comenzamos a enve…,True,"Florida, USA",El hecho de que aún no llegues al cuarto piso no significa que seas un joven Entérate a qué edad comenzamos a enve…,-0.0191
824,diego inos,Camila Vergara,RT @Camila_Vergara: En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,True,,En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,-0.128
825,InfoApuntes,,"🌀 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/YcRZUtmJr1",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
826,nitanfemenina,Camila Vergara,RT @Camila_Vergara: En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,True,,En la República Romana tenían tribunales populares masivos donde se juzgaban a quienes atentaban contra la república pa…,-0.128
827,GonzaloAscanio,"rdomenechv, BancoDeEspana","RT @rdomenechv: Envejecimiento y pensiones, por O. Arce @BancoDeEspana 

El escenario demográfico demanda reformas de calado para reforzar…",True,Canarias,"Envejecimiento y pensiones por O Arce  

El escenario demográfico demanda reformas de calado para reforzar…",-0.128
828,ExoMedios,,"🌀 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/uObHVJnDdn",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
829,GiraInformativa,,🔵 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/v38u5983pX,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
830,vorrath c,Reporte Indigo,RT @Reporte_Indigo: El hecho de que aún no llegues al 'cuarto piso' no significa que seas un joven... Entérate a qué edad comenzamos a enve…,True,xalapa ver,El hecho de que aún no llegues al cuarto piso no significa que seas un joven Entérate a qué edad comenzamos a enve…,-0.0191
831,Carlioni,Reporte Indigo,RT @Reporte_Indigo: El hecho de que aún no llegues al 'cuarto piso' no significa que seas un joven... Entérate a qué edad comenzamos a enve…,True,"Puerto Vallarta, Jalisco",El hecho de que aún no llegues al cuarto piso no significa que seas un joven Entérate a qué edad comenzamos a enve…,-0.0191
832,rdomenechv,BancoDeEspana,"Envejecimiento y pensiones, por O. Arce @BancoDeEspana 

El escenario demográfico demanda reformas de calado para reforzar la sostenibilidad social y financiera del sistema público de pensiones

https://t.co/EIu2tS6m7S https://t.co/5hFk82Gwyj",False,Spain,"Envejecimiento y pensiones por O Arce  

El escenario demográfico demanda reformas de calado para reforzar la sostenibilidad social y financiera del sistema público de pensiones",-0.128
833,EspinosaLemus,velvet bet,RT @velvet_bet: Hoy inauguramos un nuevo #CASSA #INED llamado “DESEOS DE VIVIR” con #PersonasMayores de las colonias Atlampa y San Simón To…,True,México,Hoy inauguramos un nuevo CASSA INED llamado “DESEOS DE VIVIR” con PersonasMayores de las colonias Atlampa y San Simón To…,0.0
834,Reporte Indigo,,El hecho de que aún no llegues al 'cuarto piso' no significa que seas un joven... Entérate a qué edad comenzamos a envejecer según los investigadores https://t.co/RWbGANxWLy,False,CDMX / Guadalajara / Monterrey,El hecho de que aún no llegues al cuarto piso no significa que seas un joven Entérate a qué edad comenzamos a envejecer según los investigadores,-0.0191
835,GuardiaDigital,,"🔵 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/md13lnQoW4",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
836,LaRedRevela,,🔵 Si quieres vivir muchos años... Asegúrate de tener una pareja feliz https://t.co/UzsGEYI4Fg,False,"Comunidad de Madrid, España",Si quieres vivir muchos años Asegúrate de tener una pareja feliz,0.743
837,Marlaskadimisio,"Funcionariohum1, anadebande, GPPopular, borrego corte, tu abandono, APFP ES, CSIFPRISIONES, cayetanaAT, pablocasado , populares",RT @Funcionariohum1: @anadebande @GPPopular @borrego_corte @tu_abandono @APFP_ES @CSIFPRISIONES @cayetanaAT @pablocasado_ @populares @ppdeg…,True,,…,0.0
838,raulsanchezfl,JavierGilabertG,"RT @JavierGilabertG: Las necesarias reformas de las pensiones: España, entre los países con mayor emergencia.

El envejecimiento de la pobl…",True,,"Las necesarias reformas de las pensiones España entre los países con mayor emergencia

El envejecimiento de la pobl…",-0.3818
839,JavierGilabertG,,"Las necesarias reformas de las pensiones: España, entre los países con mayor emergencia.

El envejecimiento de la población en países como Corea, Japón, España, Italia o Grecia hará inviable el mantenimiento de las pensiones en 2060 https://t.co/rDXt00wqR7",False,Barcelona,"Las necesarias reformas de las pensiones España entre los países con mayor emergencia

El envejecimiento de la población en países como Corea Japón España Italia o Grecia hará inviable el mantenimiento de las pensiones en 2060",-0.3818
840,EspinosaLemus,"velvet bet, Claudiashein, ocejoal",RT @velvet_bet: Vende tus productos en el Bazar Navideño para #PersonasMayores Aquí te brindamos información 👇🏽 @Claudiashein @ocejoal @CDM…,True,México,Vende tus productos en el Bazar Navideño para PersonasMayores Aquí te brindamos información    …,0.4404
841,FlowerG38481914,AndreaArmy9,RT @AndreaArmy9: Creo que hemos mejorado un monton con el stream pero lo podemo hacer mejor Armys asi que sigamos aumentando esos numeros r…,True,,Creo que hemos mejorado un monton con el stream pero lo podemo hacer mejor Armys asi que sigamos aumentando esos numeros r…,0.8338
842,carlosrsierra,GrandesAmigos  ,"RT @GrandesAmigos__: El #voluntariado mueve el mundo y construye una sociedad más inclusiva y saludable. En el #DiaDelVoluntariado, GRACIAS…",True,Madrid,El voluntariado mueve el mundo y construye una sociedad más inclusiva y saludable En el DiaDelVoluntariado GRACIAS…,0.4019
843,MultiGaceta,,"🌀 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/S94Ptxj4nO",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
844,lemus idania,MINSAPCuba,RT @MINSAPCuba: #Cuba trabaja para garantizar una atención de #salud de calidad al adulto mayor y lograr una vejez saludable. En la actuali…,True,"Barinas, Venezuela",Cuba trabaja para garantizar una atención de salud de calidad al adulto mayor y lograr una vejez saludable En la actuali…,0.8176
845,miguelmontejo74,GrandesAmigos  ,"RT @GrandesAmigos__: El #voluntariado mueve el mundo y construye una sociedad más inclusiva y saludable. En el #DiaDelVoluntariado, GRACIAS…",True,"Madrid, Comunidad de Madrid",El voluntariado mueve el mundo y construye una sociedad más inclusiva y saludable En el DiaDelVoluntariado GRACIAS…,0.4019
846,MarkoVH,SinEmbargoMX,"RT @SinEmbargoMX: #Sofá Fumar está relacionado con el envejecimiento facial y la aparición de arrugas, afirma estudio https://t.co/XUoLE0s3…",True,,Sofá Fumar está relacionado con el envejecimiento facial y la aparición de arrugas afirma estudio …,0.0
847,ReporteActivo,,🔷 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/gOecFpCia0,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
848,Microfonado,,🎯 Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/HRo1jgeQcz,False,Twitter,Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
849,armyyyyyyycoraz,AndreaArmy9,RT @AndreaArmy9: Creo que hemos mejorado un monton con el stream pero lo podemo hacer mejor Armys asi que sigamos aumentando esos numeros r…,True,,Creo que hemos mejorado un monton con el stream pero lo podemo hacer mejor Armys asi que sigamos aumentando esos numeros r…,0.8338
850,zarawhoxy,AndreaArmy9,RT @AndreaArmy9: Creo que hemos mejorado un monton con el stream pero lo podemo hacer mejor Armys asi que sigamos aumentando esos numeros r…,True,"Lima, Peru",Creo que hemos mejorado un monton con el stream pero lo podemo hacer mejor Armys asi que sigamos aumentando esos numeros r…,0.8338
851,edvisquert,"AlgunosLibrosB, raquelmarineuro, RocaEditorial","RT @AlgunosLibrosB: ¿Cómo se puede aumentar la longevidad?. Por @raquelmarineuro 
Recomendaciones para sentirse joven. @RocaEditorial @blan…",True,"Madrid, Comunidad de Madrid","¿Cómo se puede aumentar la longevidad Por  
Recomendaciones para sentirse joven  …",0.3182
852,elizabeth ch1,NatGeoEsp,RT @NatGeoEsp: #NationalGeographic #Ciencia #Salud Un grupo de científicos ha hallado uno de los mecanismos que podrían explicar la gran lo…,True,madrid,NationalGeographic Ciencia Salud Un grupo de científicos ha hallado uno de los mecanismos que podrían explicar la gran lo…,0.6249
853,sosprisiones141,"Funcionariohum1, anadebande, GPPopular, borrego corte, tu abandono, APFP ES, CSIFPRISIONES, cayetanaAT, pablocasado , populares",RT @Funcionariohum1: @anadebande @GPPopular @borrego_corte @tu_abandono @APFP_ES @CSIFPRISIONES @cayetanaAT @pablocasado_ @populares @ppdeg…,True,,…,0.0
854,AndreaArmy9,BTS twt,"Creo que hemos mejorado un monton con el stream pero lo podemo hacer mejor Armys asi que sigamos aumentando esos numeros recuerden que  la longevidad es la clave del exito y no se olviden de apoyar la colaboracion de YOONGI y 
Halsey @BTS_twt
https://t.co/amrQ4xshGQ",False,Guatemala🇬🇹💜🇨🇦 canada💞,"Creo que hemos mejorado un monton con el stream pero lo podemo hacer mejor Armys asi que sigamos aumentando esos numeros recuerden que  la longevidad es la clave del exito y no se olviden de apoyar la colaboracion de YOONGI y 
Halsey",0.9187
855,lunadeoroazul,velvet bet,RT @velvet_bet: Hoy tenemos el festejo navideño de los #CASSA #INED de Coyoacán. Felicidades a las #PersonasMayores que los integran: siemp…,True,,Hoy tenemos el festejo navideño de los CASSA INED de Coyoacán Felicidades a las PersonasMayores que los integran siemp…,0.5994
856,unchindetodo,SinEmbargoMX,"RT @SinEmbargoMX: #Sofá Fumar está relacionado con el envejecimiento facial y la aparición de arrugas, afirma estudio https://t.co/XUoLE0s3…",True,México,Sofá Fumar está relacionado con el envejecimiento facial y la aparición de arrugas afirma estudio …,0.0
857,AstridBhlr,,Acabo de leer que beber vino y comer chocolate podría prevenir el envejecimiento. 😌🍫🍷,False,"Chicago, IL",Acabo de leer que beber vino y comer chocolate podría prevenir el envejecimiento,0.0258
858,Tuitores,,"🔵 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/WFWznQNy1y",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
859,InformeFracto,,"El consumo de té tiene diversas bondades e incluso podría retardar el envejecimiento del cerebro.
https://t.co/h2vrqUSyXW",False,"Yucatán, México",El consumo de té tiene diversas bondades e incluso podría retardar el envejecimiento del cerebro,0.3818
860,MundoSaludOk,,"#Neurologia ► Sueño saludable, envejecimiento saludable👇
https://t.co/iZONRkolAN https://t.co/gdy323Opts",False,,Neurologia  Sueño saludable envejecimiento saludable,0.6597
861,polaryis ,elbotiquinmx,RT @elbotiquinmx: Esto las convierte en una fuente perfecta para luchar contra el envejecimiento. https://t.co/r055SET8OR,True,,Esto las convierte en una fuente perfecta para luchar contra el envejecimiento,0.296
862,DatoAlMinuto,,"🔷 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/i4S8R8izUf",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
863,vanessa ort ,panparahoy ,"RT @panparahoy_: 💣 Grandes avances en la lucha contra el cáncer, la diabetes, la demencia y otras enfermedades provocadas por el envejecimi…",True,"Guayaquil, Ecuador",Grandes avances en la lucha contra el cáncer la diabetes la demencia y otras enfermedades provocadas por el envejecimi…,-0.7906
864,Aral1000,"AsocNHorizonte, AsocNHorizonte","RT @AsocNHorizonte: Hoy @AsocNHorizonte dentro de las actividades de nuestro proyecto ActivaTea, por un envejecimiento activo, hemos disfru…",True,,Hoy  dentro de las actividades de nuestro proyecto ActivaTea por un envejecimiento activo hemos disfru…,0.7184
865,antonioencinas,,"Así, sin buscar demasiado, me encuentro con esto que escribí hace un tiempo, en enero. 
https://t.co/N3sJPlW0W0",False,Valladolid,Así sin buscar demasiado me encuentro con esto que escribí hace un tiempo en enero,0.0
866,ProEditores,,🔷 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/VSTX3qjG8q,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
867,MONTSESAGUSTINO,CCronicidad,"RT @CCronicidad: Más #envejecimiento, más #crónicos = más necesidades clínicas y sociales. 
La Universidad de #SantiagodeCompostela lanza l…",True,Santiago de Compostela - Spain,"Más envejecimiento más crónicos  más necesidades clínicas y sociales 
La Universidad de SantiagodeCompostela lanza l…",0.0
868,Vladimi77114216,MINSAPCuba,RT @MINSAPCuba: #Cuba trabaja para garantizar una atención de #salud de calidad al adulto mayor y lograr una vejez saludable. En la actuali…,True,,Cuba trabaja para garantizar una atención de salud de calidad al adulto mayor y lograr una vejez saludable En la actuali…,0.8176
869,LaCronologia,,"🔵 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/7MzFit9rF6",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
870,GrandesMedios,,🔵 ¿Cuántos años podemos vivir los humanos? #Longevidad https://t.co/btsarcdc0z,False,"Madrid, España",¿Cuántos años podemos vivir los humanos Longevidad,0.0
871,RubenDiezGarcia,"InformeEspana, jmgargon, RafaGrande ",RT @InformeEspana: En el Capítulo 2 del #IE2019 @jmgargon y @RafaGrande_ analizan la transformación en la longevidad y en la mortalidad a e…,True,Spain - Madrid,En el Capítulo 2 del IE2019  y  analizan la transformación en la longevidad y en la mortalidad a e…,0.0
872,NeoInformes,,"🔷 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/XICzfgefOl",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
873,LaCronologia,,🔵 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/aySICixg8G,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
874,GiberYamila,MINSAPCuba,RT @MINSAPCuba: #Cuba trabaja para garantizar una atención de #salud de calidad al adulto mayor y lograr una vejez saludable. En la actuali…,True,,Cuba trabaja para garantizar una atención de salud de calidad al adulto mayor y lograr una vejez saludable En la actuali…,0.8176
875,rleoncaraveo,,"La meditación puede evitar el envejecimiento, según premio Nobel de Medicina https://t.co/bEoH0fVVKi",False,México,La meditación puede evitar el envejecimiento según premio Nobel de Medicina,0.5267
876,CarlossdelAngel,DaniaRGlez,@DaniaRGlez Preocupado por el envejecimiento a los 25 y ya estaba aquí.,False,Mx,Preocupado por el envejecimiento a los 25 y ya estaba aquí,0.0
877,velvet bet,"Claudiashein, ocejoal, CDMX SIBISO, GobCDMX","Hoy inauguramos un nuevo #CASSA #INED llamado “DESEOS DE VIVIR” con #PersonasMayores de las colonias Atlampa y San Simón Tolnahuac, alcaldía Cuauhtémoc. Bienvenidas a la #RedDeMayores de la #CiudadDeDerechos @Claudiashein @ocejoal @CDMX_SIBISO @GobCDMX #EnvejecimientoDigno https://t.co/TaWnFsPf1k",False,,Hoy inauguramos un nuevo CASSA INED llamado “DESEOS DE VIVIR” con PersonasMayores de las colonias Atlampa y San Simón Tolnahuac alcaldía Cuauhtémoc Bienvenidas a la RedDeMayores de la CiudadDeDerechos     EnvejecimientoDigno,0.4588
878,SinEmbargoMX,,"#Sofá Fumar está relacionado con el envejecimiento facial y la aparición de arrugas, afirma estudio https://t.co/XUoLE0s3DH https://t.co/hYdMj9hE38",False,México,Sofá Fumar está relacionado con el envejecimiento facial y la aparición de arrugas afirma estudio,0.0
879,ProEnlace,,"🌀 Caminar lento a los 45 años, un indicador de envejecimiento acelerado https://t.co/SJje0Q3VoC",False,España,Caminar lento a los 45 años un indicador de envejecimiento acelerado,0.0
880,ElIlustrativo,,"🔵 Discapacidad, ¿el precio por vivir más? #Envejecimiento https://t.co/5GjEmKl3fk",False,"Comunidad de Madrid, España",Discapacidad ¿el precio por vivir más Envejecimiento,0.0
881,hgarcia34,velvet bet,RT @velvet_bet: Hoy tenemos el festejo navideño de los #CASSA #INED de Coyoacán. Felicidades a las #PersonasMayores que los integran: siemp…,True,Distrito Federal,Hoy tenemos el festejo navideño de los CASSA INED de Coyoacán Felicidades a las PersonasMayores que los integran siemp…,0.5994
882,bernatvg,elpais deportes,"RT @elpais_deportes: ""La longevidad y el buen físico de Joaquín se deben a que su madre le dio la teta hasta tener más de seis años"", dice…",True,,La longevidad y el buen físico de Joaquín se deben a que su madre le dio la teta hasta tener más de seis años dice…,0.4404
883,MarcoDaCostaFX,Criiis Garcia,RT @Criiis_Garcia: El Banco de España avisa que el envejecimiento de la población complica la vida de los bancos centrales https://t.co/6fz…,True,StocksLand 💵🛢,El Banco de España avisa que el envejecimiento de la población complica la vida de los bancos centrales …,-0.1027
884,JezVindikator,,Me consta 🤣 https://t.co/oSo3N3FtLa,False,,Me consta,0.0
885,InfoTextual,,"🌀 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/NR3x8DLxVY",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
886,islasolaproducc,,"Cuatro hermanos de 110, 109, 103 y 101 años iluminan los genes de la longevidad https://t.co/7lQD2dcf9P",False,Zarate prov Bs As Argentina,Cuatro hermanos de 110 109 103 y 101 años iluminan los genes de la longevidad,0.0
887,infoen280,,Dra. Daniela Esturo: ¿es posible detener el envejecimiento? - https://t.co/qBlJu3OD18 https://t.co/prL7rpLKfF,False,Republica Argentina,Dra Daniela Esturo ¿es posible detener el envejecimiento,-0.296
888,SaraAlvera,NiusDiario,"RT @NiusDiario: El envejecimiento va a ser un problema ""particularmente intenso"". El Banco de España insiste en convertir los pisos en prop…",True,,El envejecimiento va a ser un problema particularmente intenso El Banco de España insiste en convertir los pisos en prop…,-0.2748
889,SSJUANPABLOIIK1,Twittematico,RT @Twittematico: 🔵 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/RQ5rQqxNPo,True,GUADALAJARA  JALISCO MEXICO,Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
890,SabinaEsMut,JordiSalasSalva,RT @JordiSalasSalva: Investigadores de la URV identifican que una dieta saludable ralentiza el envejecimiento celular https://t.co/YkaG5iu2…,True,"Denia, Alicante",Investigadores de la URV identifican que una dieta saludable ralentiza el envejecimiento celular …,0.4019
891,LaCronologia,,"🌀 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/k9E1wrIy7G",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
892,Twittematico,,🔵 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/RQ5rQqxNPo,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
893,NanBabio,JordiSalasSalva,RT @JordiSalasSalva: Investigadores de la URV identifican que una dieta saludable ralentiza el envejecimiento celular https://t.co/YkaG5iu2…,True,Reus,Investigadores de la URV identifican que una dieta saludable ralentiza el envejecimiento celular …,0.4019
894,EneLife,,Investigadores españoles demuestran que una dieta saludable ralentiza el envejecimiento celular https://t.co/6nmqnMkdrV,False,Madrid + Barcelona,Investigadores españoles demuestran que una dieta saludable ralentiza el envejecimiento celular,0.4019
895,3718metros,,🎯 Esta es la razón de que los llamados super-agers sean tan longevos y tengan tanta salud... https://t.co/RzxhcZiboh,False,Tenerife,Esta es la razón de que los llamados superagers sean tan longevos y tengan tanta salud,0.0
896,SopitasDeLetras,LamujerdeM,RT @LamujerdeM: Algo tiene la luz del otoño que nos lleva a caminar con menos prisa que la que nos anima habitualmente. Como si el envejeci…,True,Tijuana Baja California,Algo tiene la luz del otoño que nos lleva a caminar con menos prisa que la que nos anima habitualmente Como si el envejeci…,0.4404
897,CLICMODO,,"🌀 ¿Te gustaría vivir más tiempo? Asegúrate de tener una pareja feliz, dice la ciencia https://t.co/NQUnX6Onsm",False,"Comunidad de Madrid, España",¿Te gustaría vivir más tiempo Asegúrate de tener una pareja feliz dice la ciencia,0.8176
898,JordiSalasSalva,,Investigadores de la URV identifican que una dieta saludable ralentiza el envejecimiento celular https://t.co/YkaG5iu23K,False,"Reus, España",Investigadores de la URV identifican que una dieta saludable ralentiza el envejecimiento celular,0.4019
899,josuevelasquezp,MedlinePlusEsp,"RT @MedlinePlusEsp: A menudo, la pérdida lenta de la audición por el envejecimiento es causada por cambios en el oído interno. Sin embargo,…",True,,A menudo la pérdida lenta de la audición por el envejecimiento es causada por cambios en el oído interno Sin embargo…,-0.3182
900,cuadrosrobinson,"MinSaludCol, DefensoriaCol, ACGG CO, SaldarriagaConc, UniJaveriana, UNColombia, UniversidadCES, OissSec, CafamOficial",Un gran encuentro liderado por el @MinSaludCol construyendo en equipo la Agenda 20/20 sobre envejecimiento y vejez 👍🏽 @DefensoriaCol @ACGG_CO @SaldarriagaConc @UniJaveriana @UNColombia @UniversidadCES @OissSec @CafamOficial https://t.co/soEKupzyAm,False,"Bogotá, Colombia",Un gran encuentro liderado por el  construyendo en equipo la Agenda 2020 sobre envejecimiento y vejez,0.6249
901,NuriaCarcavilla,,Trabajar con y para personas #mayores en #México 🇲🇽 https://t.co/KWZKbzjGXd #actualidad #opinión #envejecimiento,False,"Pamplona, España",Trabajar con y para personas mayores en México   actualidad opinión envejecimiento,0.0
902,Jose I Guarino,Criiis Garcia,RT @Criiis_Garcia: El Banco de España avisa que el envejecimiento de la población complica la vida de los bancos centrales https://t.co/6fz…,True,Venezuela,El Banco de España avisa que el envejecimiento de la población complica la vida de los bancos centrales …,-0.1027
903,LaPublicacion,,"🔵 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/FhezqE3MUg",False,"Madrid, Comunidad de Madrid",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
904,ZonaMediatica,,🔷 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/pfLxuvnJBD,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
905,Informedios,,🔷 Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30 https://t.co/wedNgAp5iz,False,"Comunidad de Madrid, España",Si realizas estos ejercicios podrás tener un mejor envejecimiento a partir de los 30,0.4404
906,BaixSegura es,NiusDiario,"RT @NiusDiario: El envejecimiento va a ser un problema ""particularmente intenso"". El Banco de España insiste en convertir los pisos en prop…",True,"BAIX Segura, Spain",El envejecimiento va a ser un problema particularmente intenso El Banco de España insiste en convertir los pisos en prop…,-0.2748
907,JuanAleSaavedra,adinkide,"RT @adinkide: El #voluntariado mueve el mundo y construye una sociedad más inclusiva y saludable. En el #DiaDelVoluntariado, GRACIAS a los…",True,"La Paz, Bolivia, Sud América",El voluntariado mueve el mundo y construye una sociedad más inclusiva y saludable En el DiaDelVoluntariado GRACIAS a los…,0.7456
908,NataliaMuti,BATerceraEdad,"RT @BATerceraEdad: Más de 120 #PersonasMayores participaron de la #CaminataSaludable que desarrollamos en el Parque General Paz
Realizamos…",True,CABA,"Más de 120 PersonasMayores participaron de la CaminataSaludable que desarrollamos en el Parque General Paz
Realizamos…",0.0
909,LeoAgusto,"velvet bet, Claudiashein, ocejoal",RT @velvet_bet: Vende tus productos en el Bazar Navideño para #PersonasMayores Aquí te brindamos información 👇🏽 @Claudiashein @ocejoal @CDM…,True,México,Vende tus productos en el Bazar Navideño para PersonasMayores Aquí te brindamos información    …,0.4404
910,soyllaneraa,umicabns,RT @umicabns: Beneficios de la #Autohemoterapia Mayor 5. Retrasa la acción de radicales libres ralentizando el #Envejecimiento celular #Bar…,True,Mérida,Beneficios de la Autohemoterapia Mayor 5 Retrasa la acción de radicales libres ralentizando el Envejecimiento celular Bar…,0.7096
911,KaiserYari,"velvet bet, Claudiashein, ocejoal",RT @velvet_bet: Vende tus productos en el Bazar Navideño para #PersonasMayores Aquí te brindamos información 👇🏽 @Claudiashein @ocejoal @CDM…,True,,Vende tus productos en el Bazar Navideño para PersonasMayores Aquí te brindamos información    …,0.4404
912,NiusDiario,,"El envejecimiento va a ser un problema ""particularmente intenso"". El Banco de España insiste en convertir los pisos en propiedad en dinero para poder complementar la jubilación
https://t.co/MWhGvUcoJa",False,,El envejecimiento va a ser un problema particularmente intenso El Banco de España insiste en convertir los pisos en propiedad en dinero para poder complementar la jubilación,-0.2748
913,CLICMODO,,🔷 Científicos explican por qué viven más tiempo las mujeres que los hombres #Longevidad https://t.co/k0JZNsVZ8m,False,"Comunidad de Madrid, España",Científicos explican por qué viven más tiempo las mujeres que los hombres Longevidad,0.0
914,ElIlustrativo,,"🔷 Caminar lento a los 45 años, un indicador de envejecimiento prematuro #Estudio https://t.co/b9pTey12Yb",False,"Comunidad de Madrid, España",Caminar lento a los 45 años un indicador de envejecimiento prematuro Estudio,0.0
915,Pepbaga,JordiSalasSalva,"RT @JordiSalasSalva: Reciente revisión sistemática donde analizamos aquellos nutrientes, alimentos o patrones dietéticos que se ha visto pu…",True,Reus,Reciente revisión sistemática donde analizamos aquellos nutrientes alimentos o patrones dietéticos que se ha visto pu…,0.0
916,velvet bet,"Claudiashein, ocejoal, CDMX SIBISO, GobCDMX",Vende tus productos en el Bazar Navideño para #PersonasMayores Aquí te brindamos información 👇🏽 @Claudiashein @ocejoal @CDMX_SIBISO @GobCDMX #CiudadDeDerechos https://t.co/1vWVZlsKnu,False,,Vende tus productos en el Bazar Navideño para PersonasMayores Aquí te brindamos información      CiudadDeDerechos,0.0
